x: 0, y: 0Vx: 0, Vy: 0time0
x: 3.67029, y: -0.802815Vx: 0.204554, Vy: -0.964347time16.77
x: 3.67234, y: -0.812458Vx: 0.204554, Vy: -0.964347time16.78
x: 3.67438, y: -0.822102Vx: 0.204554, Vy: -0.964347time16.79
x: 3.67643, y: -0.831745Vx: 0.204554, Vy: -0.964347time16.8
x: 3.67847, y: -0.841389Vx: 0.204554, Vy: -0.964347time16.81
x: 3.68052, y: -0.851032Vx: 0.204554, Vy: -0.964347time16.82
x: 3.68256, y: -0.860676Vx: 0.204554, Vy: -0.964347time16.83
x: 3.68461, y: -0.870319Vx: 0.204554, Vy: -0.964347time16.84
x: 3.68665, y: -0.879963Vx: 0.204554, Vy: -0.964347time16.85
x: 3.6887, y: -0.889606Vx: 0.204554, Vy: -0.964347time16.86
x: 3.69075, y: -0.89925Vx: 0.204554, Vy: -0.964347time16.87
x: 3.69279, y: -0.908893Vx: 0.204554, Vy: -0.964347time16.88
x: 3.69484, y: -0.918537Vx: 0.204554, Vy: -0.964347time16.89
x: 3.69688, y: -0.92818Vx: 0.204554, Vy: -0.964347time16.9
x: 3.69893, y: -0.937824Vx: 0.204554, Vy: -0.964347time16.91
x: 3.70097, y: -0.947467Vx: 0.204554, Vy: -0.964347time16.92
x: 3.70302, y: -0.95711Vx: 0.204554, Vy: -0.964347time16.93
x: 3.70506, y: -0.966754Vx: 0.204554, Vy: -0.964347time16.94
x: 3.70711, y: -0.976397Vx: 0.204554, Vy: -0.964347time16.95
x: 3.70916, y: -0.986041Vx: 0.204554, Vy: -0.964347time16.96
x: 3.7112, y: -0.995684Vx: 0.204554, Vy: -0.964347time16.97
x: 3.71325, y: -1.00533Vx: 0.204554, Vy: -0.964347time16.98
x: 3.71529, y: -1.01497Vx: 0.204554, Vy: -0.964347time16.99
x: 3.71734, y: -1.02461Vx: 0.204554, Vy: -0.964347time17
x: 3.71938, y: -1.03426Vx: 0.204554, Vy: -0.964347time17.01
x: 3.72143, y: -1.0439Vx: 0.204554, Vy: -0.964347time17.02
x: 3.72347, y: -1.05355Vx: 0.204554, Vy: -0.964347time17.03
x: 3.72552, y: -1.06319Vx: 0.204554, Vy: -0.964347time17.04
x: 3.72757, y: -1.07283Vx: 0.204554, Vy: -0.964347time17.05
x: 3.72961, y: -1.08248Vx: 0.204554, Vy: -0.964347time17.06
x: 3.73166, y: -1.09212Vx: 0.204554, Vy: -0.964347time17.07
x: 3.7337, y: -1.10176Vx: 0.204554, Vy: -0.964347time17.08
x: 3.73575, y: -1.11141Vx: 0.204554, Vy: -0.964347time17.09
x: 3.73779, y: -1.12105Vx: 0.204554, Vy: -0.964347time17.1
x: 3.73984, y: -1.13069Vx: 0.204554, Vy: -0.964347time17.11
x: 3.74188, y: -1.14034Vx: 0.204554, Vy: -0.964347time17.12
x: 3.74393, y: -1.14998Vx: 0.204554, Vy: -0.964347time17.13
x: 3.74597, y: -1.15962Vx: 0.204554, Vy: -0.964347time17.14
x: 3.74802, y: -1.16927Vx: 0.204554, Vy: -0.964347time17.15
x: 3.75007, y: -1.17891Vx: 0.204554, Vy: -0.964347time17.16
x: 3.75211, y: -1.18855Vx: 0.204554, Vy: -0.964347time17.17
x: 3.75416, y: -1.1982Vx: 0.204554, Vy: -0.964347time17.18
x: 3.7562, y: -1.20784Vx: 0.204554, Vy: -0.964347time17.19
x: 3.75825, y: -1.21748Vx: 0.204554, Vy: -0.964347time17.2
x: 3.76029, y: -1.22713Vx: 0.204554, Vy: -0.964347time17.21
x: 3.76234, y: -1.23677Vx: 0.204554, Vy: -0.964347time17.22
x: 3.76438, y: -1.24641Vx: 0.204554, Vy: -0.964347time17.23
x: 3.76643, y: -1.25606Vx: 0.204554, Vy: -0.964347time17.24
x: 3.76848, y: -1.2657Vx: 0.204554, Vy: -0.964347time17.25
x: 3.77052, y: -1.27534Vx: 0.204554, Vy: -0.964347time17.26
x: 3.77257, y: -1.28499Vx: 0.204554, Vy: -0.964347time17.27
x: 3.77461, y: -1.29463Vx: 0.204554, Vy: -0.964347time17.28
x: 3.77666, y: -1.30428Vx: 0.204554, Vy: -0.964347time17.29
x: 3.7787, y: -1.31392Vx: 0.204554, Vy: -0.964347time17.3
x: 3.78075, y: -1.32356Vx: 0.204554, Vy: -0.964347time17.31
x: 3.78279, y: -1.33321Vx: 0.204554, Vy: -0.964347time17.32
x: 3.78484, y: -1.34285Vx: 0.204554, Vy: -0.964347time17.33
x: 3.78689, y: -1.35249Vx: 0.204554, Vy: -0.964347time17.34
x: 3.78893, y: -1.36214Vx: 0.204554, Vy: -0.964347time17.35
x: 3.79098, y: -1.37178Vx: 0.204554, Vy: -0.964347time17.36
x: 3.79302, y: -1.38142Vx: 0.204554, Vy: -0.964347time17.37
x: 3.79507, y: -1.39107Vx: 0.204554, Vy: -0.964347time17.38
x: 3.79711, y: -1.40071Vx: 0.204554, Vy: -0.964347time17.39
x: 3.79916, y: -1.41035Vx: 0.204554, Vy: -0.964347time17.4
x: 3.8012, y: -1.41999Vx: 0.204554, Vy: -0.963592time17.41
x: 3.80325, y: -1.42962Vx: 0.204554, Vy: -0.962276time17.42
x: 3.8053, y: -1.43924Vx: 0.204554, Vy: -0.960959time17.43
x: 3.80734, y: -1.44884Vx: 0.204554, Vy: -0.959642time17.44
x: 3.80939, y: -1.45843Vx: 0.204554, Vy: -0.958326time17.45
x: 3.81143, y: -1.46801Vx: 0.204554, Vy: -0.957009time17.46
x: 3.81348, y: -1.47757Vx: 0.204554, Vy: -0.955693time17.47
x: 3.81552, y: -1.48712Vx: 0.204554, Vy: -0.954376time17.48
x: 3.81757, y: -1.49666Vx: 0.204554, Vy: -0.951357time17.49
x: 3.81961, y: -1.50615Vx: 0.204554, Vy: -0.947215time17.5
x: 3.82166, y: -1.5156Vx: 0.204554, Vy: -0.943073time17.51
x: 3.82371, y: -1.52501Vx: 0.204554, Vy: -0.938931time17.52
x: 3.82575, y: -1.53438Vx: 0.204554, Vy: -0.934788time17.53
x: 3.8278, y: -1.54371Vx: 0.204554, Vy: -0.930646time17.54
x: 3.82984, y: -1.55299Vx: 0.204554, Vy: -0.926504time17.55
x: 3.83189, y: -1.56224Vx: 0.204554, Vy: -0.921743time17.56
x: 3.83393, y: -1.57141Vx: 0.204554, Vy: -0.91407time17.57
x: 3.83598, y: -1.58052Vx: 0.204554, Vy: -0.906397time17.58
x: 3.83802, y: -1.58954Vx: 0.204554, Vy: -0.898723time17.59
x: 3.84007, y: -1.59849Vx: 0.204554, Vy: -0.89105time17.6
x: 3.84212, y: -1.60736Vx: 0.204554, Vy: -0.883377time17.61
x: 3.84416, y: -1.61616Vx: 0.204554, Vy: -0.875704time17.62
x: 3.84621, y: -1.62487Vx: 0.204554, Vy: -0.866176time17.63
x: 3.84825, y: -1.63348Vx: 0.204554, Vy: -0.856176time17.64
x: 3.8503, y: -1.64199Vx: 0.204554, Vy: -0.846176time17.65
x: 3.85234, y: -1.65041Vx: 0.204554, Vy: -0.836176time17.66
x: 3.85439, y: -1.65872Vx: 0.204554, Vy: -0.826176time17.67
x: 3.85643, y: -1.66693Vx: 0.204554, Vy: -0.816176time17.68
x: 3.85848, y: -1.67504Vx: 0.204554, Vy: -0.806176time17.69
x: 3.86052, y: -1.68305Vx: 0.204554, Vy: -0.796176time17.7
x: 3.86257, y: -1.69096Vx: 0.204554, Vy: -0.786176time17.71
x: 3.86462, y: -1.69878Vx: 0.204554, Vy: -0.776176time17.72
x: 3.86666, y: -1.70649Vx: 0.204554, Vy: -0.766176time17.73
x: 3.86871, y: -1.7141Vx: 0.204554, Vy: -0.756176time17.74
x: 3.87075, y: -1.72161Vx: 0.204554, Vy: -0.746176time17.75
x: 3.8728, y: -1.72902Vx: 0.204554, Vy: -0.736176time17.76
x: 3.87484, y: -1.73633Vx: 0.204554, Vy: -0.726176time17.77
x: 3.87689, y: -1.74355Vx: 0.204554, Vy: -0.716176time17.78
x: 3.87893, y: -1.75066Vx: 0.204554, Vy: -0.706176time17.79
x: 3.88098, y: -1.75767Vx: 0.204554, Vy: -0.696176time17.8
x: 3.88303, y: -1.76458Vx: 0.204554, Vy: -0.686176time17.81
x: 3.88507, y: -1.77139Vx: 0.204554, Vy: -0.676176time17.82
x: 3.88712, y: -1.77811Vx: 0.204554, Vy: -0.666176time17.83
x: 3.88916, y: -1.78472Vx: 0.204554, Vy: -0.656176time17.84
x: 3.89121, y: -1.79123Vx: 0.204554, Vy: -0.646176time17.85
x: 3.89325, y: -1.79764Vx: 0.204554, Vy: -0.636176time17.86
x: 3.8953, y: -1.80395Vx: 0.204554, Vy: -0.626176time17.87
x: 3.89734, y: -1.81016Vx: 0.204554, Vy: -0.616176time17.88
x: 3.89939, y: -1.81628Vx: 0.204554, Vy: -0.606176time17.89
x: 3.90144, y: -1.82229Vx: 0.204554, Vy: -0.596176time17.9
x: 3.90348, y: -1.8282Vx: 0.204554, Vy: -0.586176time17.91
x: 3.90553, y: -1.83401Vx: 0.204554, Vy: -0.576176time17.92
x: 3.90757, y: -1.83972Vx: 0.204554, Vy: -0.566176time17.93
x: 3.90962, y: -1.84533Vx: 0.204554, Vy: -0.556176time17.94
x: 3.91166, y: -1.85085Vx: 0.204554, Vy: -0.546176time17.95
x: 3.91371, y: -1.85626Vx: 0.204554, Vy: -0.536176time17.96
x: 3.91575, y: -1.86157Vx: 0.204554, Vy: -0.526176time17.97
x: 3.9178, y: -1.86678Vx: 0.204554, Vy: -0.516176time17.98
x: 3.91985, y: -1.87189Vx: 0.204554, Vy: -0.506176time17.99
x: 3.92189, y: -1.8769Vx: 0.204554, Vy: -0.496176time18
x: 3.92394, y: -1.88182Vx: 0.204554, Vy: -0.486176time18.01
x: 3.92598, y: -1.88663Vx: 0.204554, Vy: -0.476176time18.02
x: 3.92803, y: -1.89134Vx: 0.204554, Vy: -0.466176time18.03
x: 3.93007, y: -1.89595Vx: 0.204554, Vy: -0.456176time18.04
x: 3.93212, y: -1.90046Vx: 0.204554, Vy: -0.446176time18.05
x: 3.93416, y: -1.90488Vx: 0.204554, Vy: -0.436176time18.06
x: 3.93621, y: -1.90919Vx: 0.204554, Vy: -0.426176time18.07
x: 3.93826, y: -1.9134Vx: 0.204554, Vy: -0.416176time18.08
x: 3.9403, y: -1.91751Vx: 0.204554, Vy: -0.406176time18.09
x: 3.94235, y: -1.92152Vx: 0.204554, Vy: -0.396176time18.1
x: 3.94439, y: -1.92543Vx: 0.204554, Vy: -0.386176time18.11
x: 3.94644, y: -1.92925Vx: 0.204554, Vy: -0.376176time18.12
x: 3.94848, y: -1.93296Vx: 0.204554, Vy: -0.366176time18.13
x: 3.95053, y: -1.93657Vx: 0.204554, Vy: -0.356176time18.14
x: 3.95257, y: -1.94008Vx: 0.204554, Vy: -0.346176time18.15
x: 3.95462, y: -1.94349Vx: 0.204554, Vy: -0.336176time18.16
x: 3.95666, y: -1.9468Vx: 0.203772, Vy: -0.326176time18.17
x: 3.95869, y: -1.95002Vx: 0.202455, Vy: -0.316176time18.18
x: 3.96071, y: -1.95313Vx: 0.201139, Vy: -0.306176time18.19
x: 3.96272, y: -1.95614Vx: 0.199822, Vy: -0.296176time18.2
x: 3.96471, y: -1.95905Vx: 0.198506, Vy: -0.286176time18.21
x: 3.96669, y: -1.96186Vx: 0.197189, Vy: -0.276176time18.22
x: 3.96865, y: -1.96458Vx: 0.195873, Vy: -0.266176time18.23
x: 3.9706, y: -1.96719Vx: 0.194556, Vy: -0.256176time18.24
x: 3.97254, y: -1.9697Vx: 0.191478, Vy: -0.246176time18.25
x: 3.97443, y: -1.97211Vx: 0.187336, Vy: -0.236176time18.26
x: 3.97628, y: -1.97442Vx: 0.183194, Vy: -0.226176time18.27
x: 3.9781, y: -1.97663Vx: 0.179052, Vy: -0.216176time18.28
x: 3.97987, y: -1.97875Vx: 0.17491, Vy: -0.206176time18.29
x: 3.98159, y: -1.98076Vx: 0.170767, Vy: -0.196176time18.3
x: 3.98328, y: -1.98267Vx: 0.166625, Vy: -0.186176time18.31
x: 3.98493, y: -1.98448Vx: 0.161791, Vy: -0.176176time18.32
x: 3.98651, y: -1.98619Vx: 0.154118, Vy: -0.166176time18.33
x: 3.98801, y: -1.9878Vx: 0.146445, Vy: -0.156176time18.34
x: 3.98943, y: -1.98932Vx: 0.138772, Vy: -0.146176time18.35
x: 3.99078, y: -1.99073Vx: 0.131098, Vy: -0.136176time18.36
x: 3.99206, y: -1.99204Vx: 0.123425, Vy: -0.126176time18.37
x: 3.99325, y: -1.99325Vx: 0.115752, Vy: -0.116176time18.38
x: 3.99436, y: -1.99436Vx: 0.106176, Vy: -0.106176time18.39
x: 3.99538, y: -1.99538Vx: 0.0961755, Vy: -0.0961755time18.4
x: 3.99629, y: -1.99629Vx: 0.0861755, Vy: -0.0861755time18.41
x: 3.9971, y: -1.9971Vx: 0.0761755, Vy: -0.0761755time18.42
x: 3.99781, y: -1.99781Vx: 0.0661755, Vy: -0.0661755time18.43
x: 3.99842, y: -1.99842Vx: 0.0561755, Vy: -0.0561755time18.44
x: 3.99893, y: -1.99893Vx: 0.0461755, Vy: -0.0461755time18.45
x: 3.99935, y: -1.99935Vx: 0.0361755, Vy: -0.0361755time18.46
x: 3.99966, y: -1.99966Vx: 0.0261755, Vy: -0.0261755time18.47
x: 3.99987, y: -1.99987Vx: 0.0161755, Vy: -0.0161755time18.48
x: 3.99998, y: -1.99998Vx: 0.00617552, Vy: -0.00617552time18.49
x: 4.00001, y: -1.99999Vx: 0.00382448, Vy: 0.00382448time18.5
x: 4.0001, y: -1.9999Vx: 0.0138245, Vy: 0.0138245time18.51
x: 4.00028, y: -1.99972Vx: 0.0238245, Vy: 0.0238245time18.52
x: 4.00057, y: -1.99943Vx: 0.0338245, Vy: 0.0338245time18.53
x: 4.00096, y: -1.99904Vx: 0.0438245, Vy: 0.0438245time18.54
x: 4.00145, y: -1.99855Vx: 0.0538245, Vy: 0.0538245time18.55
x: 4.00204, y: -1.99796Vx: 0.0638245, Vy: 0.0638245time18.56
x: 4.00273, y: -1.99727Vx: 0.0738245, Vy: 0.0738245time18.57
x: 4.00351, y: -1.99649Vx: 0.0838245, Vy: 0.0838245time18.58
x: 4.0044, y: -1.9956Vx: 0.0938245, Vy: 0.0938245time18.59
x: 4.00539, y: -1.99461Vx: 0.103824, Vy: 0.103824time18.6
x: 4.00648, y: -1.99352Vx: 0.113824, Vy: 0.113824time18.61
x: 4.00766, y: -1.99233Vx: 0.121621, Vy: 0.123824time18.62
x: 4.00891, y: -1.99105Vx: 0.129294, Vy: 0.133824time18.63
x: 4.01024, y: -1.98966Vx: 0.136968, Vy: 0.143824time18.64
x: 4.01165, y: -1.98817Vx: 0.144641, Vy: 0.153824time18.65
x: 4.01313, y: -1.98658Vx: 0.152314, Vy: 0.163824time18.66
x: 4.0147, y: -1.98489Vx: 0.159987, Vy: 0.173824time18.67
x: 4.01633, y: -1.9831Vx: 0.165652, Vy: 0.183824time18.68
x: 4.01801, y: -1.98122Vx: 0.169794, Vy: 0.193824time18.69
x: 4.01972, y: -1.97923Vx: 0.173936, Vy: 0.203824time18.7
x: 4.02148, y: -1.97714Vx: 0.178078, Vy: 0.213824time18.71
x: 4.02329, y: -1.97495Vx: 0.18222, Vy: 0.223824time18.72
x: 4.02513, y: -1.97266Vx: 0.186362, Vy: 0.233824time18.73
x: 4.02701, y: -1.97027Vx: 0.190504, Vy: 0.243824time18.74
x: 4.02894, y: -1.96779Vx: 0.194246, Vy: 0.253824time18.75
x: 4.03089, y: -1.9652Vx: 0.195563, Vy: 0.263824time18.76
x: 4.03285, y: -1.96251Vx: 0.19688, Vy: 0.273824time18.77
x: 4.03483, y: -1.95972Vx: 0.198196, Vy: 0.283824time18.78
x: 4.03681, y: -1.95683Vx: 0.199513, Vy: 0.293824time18.79
x: 4.03882, y: -1.95385Vx: 0.200829, Vy: 0.303824time18.8
x: 4.04083, y: -1.95076Vx: 0.202146, Vy: 0.313824time18.81
x: 4.04286, y: -1.94757Vx: 0.203462, Vy: 0.323824time18.82
x: 4.0449, y: -1.94428Vx: 0.204554, Vy: 0.333824time18.83
x: 4.04695, y: -1.94089Vx: 0.204554, Vy: 0.343824time18.84
x: 4.04899, y: -1.9374Vx: 0.204554, Vy: 0.353824time18.85
x: 4.05104, y: -1.93382Vx: 0.204554, Vy: 0.363824time18.86
x: 4.05308, y: -1.93013Vx: 0.204554, Vy: 0.373824time18.87
x: 4.05513, y: -1.92634Vx: 0.204554, Vy: 0.383824time18.88
x: 4.05717, y: -1.92245Vx: 0.204554, Vy: 0.393824time18.89
x: 4.05922, y: -1.91846Vx: 0.204554, Vy: 0.403824time18.9
x: 4.06126, y: -1.91437Vx: 0.204554, Vy: 0.413824time18.91
x: 4.06331, y: -1.91019Vx: 0.204554, Vy: 0.423824time18.92
x: 4.06535, y: -1.9059Vx: 0.204554, Vy: 0.433824time18.93
x: 4.0674, y: -1.90151Vx: 0.204554, Vy: 0.443824time18.94
x: 4.06945, y: -1.89702Vx: 0.204554, Vy: 0.453824time18.95
x: 4.07149, y: -1.89243Vx: 0.204554, Vy: 0.463824time18.96
x: 4.07354, y: -1.88775Vx: 0.204554, Vy: 0.473824time18.97
x: 4.07558, y: -1.88296Vx: 0.204554, Vy: 0.483824time18.98
x: 4.07763, y: -1.87807Vx: 0.204554, Vy: 0.493824time18.99
x: 4.07967, y: -1.87308Vx: 0.204554, Vy: 0.503824time19
x: 4.08172, y: -1.86799Vx: 0.204554, Vy: 0.513824time19.01
x: 4.08376, y: -1.8628Vx: 0.204554, Vy: 0.523824time19.02
x: 4.08581, y: -1.85752Vx: 0.204554, Vy: 0.533824time19.03
x: 4.08786, y: -1.85213Vx: 0.204554, Vy: 0.543824time19.04
x: 4.0899, y: -1.84664Vx: 0.204554, Vy: 0.553824time19.05
x: 4.09195, y: -1.84105Vx: 0.204554, Vy: 0.563824time19.06
x: 4.09399, y: -1.83536Vx: 0.204554, Vy: 0.573824time19.07
x: 4.09604, y: -1.82957Vx: 0.204554, Vy: 0.583824time19.08
x: 4.09808, y: -1.82369Vx: 0.204554, Vy: 0.593824time19.09
x: 4.10013, y: -1.8177Vx: 0.204554, Vy: 0.603824time19.1
x: 4.10217, y: -1.81161Vx: 0.204554, Vy: 0.613824time19.11
x: 4.10422, y: -1.80542Vx: 0.204554, Vy: 0.623824time19.12
x: 4.10627, y: -1.79913Vx: 0.204554, Vy: 0.633824time19.13
x: 4.10831, y: -1.79275Vx: 0.204554, Vy: 0.643824time19.14
x: 4.11036, y: -1.78626Vx: 0.204554, Vy: 0.653824time19.15
x: 4.1124, y: -1.77967Vx: 0.204554, Vy: 0.663824time19.16
x: 4.11445, y: -1.77298Vx: 0.204554, Vy: 0.673824time19.17
x: 4.11649, y: -1.76619Vx: 0.204554, Vy: 0.683824time19.18
x: 4.11854, y: -1.7593Vx: 0.204554, Vy: 0.693824time19.19
x: 4.12058, y: -1.75232Vx: 0.204554, Vy: 0.703824time19.2
x: 4.12263, y: -1.74523Vx: 0.204554, Vy: 0.713824time19.21
x: 4.12468, y: -1.73804Vx: 0.204554, Vy: 0.723824time19.22
x: 4.12672, y: -1.73075Vx: 0.204554, Vy: 0.733824time19.23
x: 4.12877, y: -1.72336Vx: 0.204554, Vy: 0.743824time19.24
x: 4.13081, y: -1.71587Vx: 0.204554, Vy: 0.753824time19.25
x: 4.13286, y: -1.70829Vx: 0.204554, Vy: 0.763824time19.26
x: 4.1349, y: -1.7006Vx: 0.204554, Vy: 0.773824time19.27
x: 4.13695, y: -1.69281Vx: 0.204554, Vy: 0.783824time19.28
x: 4.13899, y: -1.68492Vx: 0.204554, Vy: 0.793824time19.29
x: 4.14104, y: -1.67693Vx: 0.204554, Vy: 0.803824time19.3
x: 4.14309, y: -1.66884Vx: 0.204554, Vy: 0.813824time19.31
x: 4.14513, y: -1.66066Vx: 0.204554, Vy: 0.823824time19.32
x: 4.14718, y: -1.65237Vx: 0.204554, Vy: 0.833824time19.33
x: 4.14922, y: -1.64398Vx: 0.204554, Vy: 0.843824time19.34
x: 4.15127, y: -1.63549Vx: 0.204554, Vy: 0.853824time19.35
x: 4.15331, y: -1.6269Vx: 0.204554, Vy: 0.863824time19.36
x: 4.15536, y: -1.61822Vx: 0.204554, Vy: 0.873824time19.37
x: 4.1574, y: -1.60944Vx: 0.204554, Vy: 0.881573time19.38
x: 4.15945, y: -1.60058Vx: 0.204554, Vy: 0.889246time19.39
x: 4.1615, y: -1.59165Vx: 0.204554, Vy: 0.896919time19.4
x: 4.16354, y: -1.58265Vx: 0.204554, Vy: 0.904593time19.41
x: 4.16559, y: -1.57356Vx: 0.204554, Vy: 0.912266time19.42
x: 4.16763, y: -1.5644Vx: 0.204554, Vy: 0.919939time19.43
x: 4.16968, y: -1.55517Vx: 0.204554, Vy: 0.92553time19.44
x: 4.17172, y: -1.54589Vx: 0.204554, Vy: 0.929672time19.45
x: 4.17377, y: -1.53658Vx: 0.204554, Vy: 0.933815time19.46
x: 4.17581, y: -1.52722Vx: 0.204554, Vy: 0.937957time19.47
x: 4.17786, y: -1.51782Vx: 0.204554, Vy: 0.942099time19.48
x: 4.1799, y: -1.50837Vx: 0.204554, Vy: 0.946241time19.49
x: 4.18195, y: -1.49889Vx: 0.204554, Vy: 0.950383time19.5
x: 4.184, y: -1.48937Vx: 0.204554, Vy: 0.954067time19.51
x: 4.18604, y: -1.47982Vx: 0.204554, Vy: 0.955383time19.52
x: 4.18809, y: -1.47026Vx: 0.204554, Vy: 0.9567time19.53
x: 4.19013, y: -1.46069Vx: 0.204554, Vy: 0.958016time19.54
x: 4.19218, y: -1.4511Vx: 0.204554, Vy: 0.959333time19.55
x: 4.19422, y: -1.4415Vx: 0.204554, Vy: 0.960649time19.56
x: 4.19627, y: -1.43189Vx: 0.204554, Vy: 0.961966time19.57
x: 4.19831, y: -1.42226Vx: 0.204554, Vy: 0.963283time19.58
x: 4.20036, y: -1.41262Vx: 0.204554, Vy: 0.964347time19.59
x: 4.20241, y: -1.40298Vx: 0.204554, Vy: 0.964347time19.6
x: 4.20445, y: -1.39333Vx: 0.204554, Vy: 0.964347time19.61
x: 4.2065, y: -1.38369Vx: 0.204554, Vy: 0.964347time19.62
x: 4.20854, y: -1.37405Vx: 0.204554, Vy: 0.964347time19.63
x: 4.21059, y: -1.3644Vx: 0.204554, Vy: 0.964347time19.64
x: 4.21263, y: -1.35476Vx: 0.204554, Vy: 0.964347time19.65
x: 4.21468, y: -1.34512Vx: 0.204554, Vy: 0.964347time19.66
x: 4.21672, y: -1.33547Vx: 0.204554, Vy: 0.964347time19.67
x: 4.21877, y: -1.32583Vx: 0.204554, Vy: 0.964347time19.68
x: 4.22082, y: -1.31619Vx: 0.204554, Vy: 0.964347time19.69
x: 4.22286, y: -1.30654Vx: 0.204554, Vy: 0.964347time19.7
x: 4.22491, y: -1.2969Vx: 0.204554, Vy: 0.964347time19.71
x: 4.22695, y: -1.28726Vx: 0.204554, Vy: 0.964347time19.72
x: 4.229, y: -1.27761Vx: 0.204554, Vy: 0.964347time19.73
x: 4.23104, y: -1.26797Vx: 0.204554, Vy: 0.964347time19.74
x: 4.23309, y: -1.25833Vx: 0.204554, Vy: 0.964347time19.75
x: 4.23513, y: -1.24868Vx: 0.204554, Vy: 0.964347time19.76
x: 4.23718, y: -1.23904Vx: 0.204554, Vy: 0.964347time19.77
x: 4.23923, y: -1.22939Vx: 0.204554, Vy: 0.964347time19.78
x: 4.24127, y: -1.21975Vx: 0.204554, Vy: 0.964347time19.79
x: 4.24332, y: -1.21011Vx: 0.204554, Vy: 0.964347time19.8
x: 4.24536, y: -1.20046Vx: 0.204554, Vy: 0.964347time19.81
x: 4.24741, y: -1.19082Vx: 0.204554, Vy: 0.964347time19.82
x: 4.24945, y: -1.18118Vx: 0.204554, Vy: 0.964347time19.83
x: 4.2515, y: -1.17153Vx: 0.204554, Vy: 0.964347time19.84
x: 4.25354, y: -1.16189Vx: 0.204554, Vy: 0.964347time19.85
x: 4.25559, y: -1.15225Vx: 0.204554, Vy: 0.964347time19.86
x: 4.25764, y: -1.1426Vx: 0.204554, Vy: 0.964347time19.87
x: 4.25968, y: -1.13296Vx: 0.204554, Vy: 0.964347time19.88
x: 4.26173, y: -1.12332Vx: 0.204554, Vy: 0.964347time19.89
x: 4.26377, y: -1.11367Vx: 0.204554, Vy: 0.964347time19.9
x: 4.26582, y: -1.10403Vx: 0.204554, Vy: 0.964347time19.91
x: 4.26786, y: -1.09439Vx: 0.204554, Vy: 0.964347time19.92
x: 4.26991, y: -1.08474Vx: 0.204554, Vy: 0.964347time19.93
x: 4.27195, y: -1.0751Vx: 0.204554, Vy: 0.964347time19.94
x: 4.274, y: -1.06546Vx: 0.204554, Vy: 0.964347time19.95
x: 4.27605, y: -1.05581Vx: 0.204554, Vy: 0.964347time19.96
x: 4.27809, y: -1.04617Vx: 0.204554, Vy: 0.964347time19.97
x: 4.28014, y: -1.03653Vx: 0.204554, Vy: 0.964347time19.98
x: 4.28218, y: -1.02688Vx: 0.204554, Vy: 0.964347time19.99
x: 4.28423, y: -1.01724Vx: 0.204554, Vy: 0.964347time20
x: 4.28627, y: -1.0076Vx: 0.204554, Vy: 0.964347time20.01
x: 4.28832, y: -0.997952Vx: 0.204554, Vy: 0.964347time20.02
x: 4.29036, y: -0.988308Vx: 0.204554, Vy: 0.964347time20.03
x: 4.29241, y: -0.978665Vx: 0.204554, Vy: 0.964347time20.04
x: 4.29445, y: -0.969021Vx: 0.204554, Vy: 0.964347time20.05
x: 4.2965, y: -0.959378Vx: 0.204554, Vy: 0.964347time20.06
x: 4.29855, y: -0.949734Vx: 0.204554, Vy: 0.964347time20.07
x: 4.30059, y: -0.940091Vx: 0.204554, Vy: 0.964347time20.08
x: 4.30264, y: -0.930447Vx: 0.204554, Vy: 0.964347time20.09
x: 4.30468, y: -0.920804Vx: 0.204554, Vy: 0.964347time20.1
x: 4.30673, y: -0.91116Vx: 0.204554, Vy: 0.964347time20.11
x: 4.30877, y: -0.901517Vx: 0.204554, Vy: 0.964347time20.12
x: 4.31082, y: -0.891873Vx: 0.204554, Vy: 0.964347time20.13
x: 4.31286, y: -0.88223Vx: 0.204554, Vy: 0.964347time20.14
x: 4.31491, y: -0.872586Vx: 0.204554, Vy: 0.964347time20.15
x: 4.31696, y: -0.862943Vx: 0.204554, Vy: 0.964347time20.16
x: 4.319, y: -0.8533Vx: 0.204554, Vy: 0.964347time20.17
x: 4.32105, y: -0.843656Vx: 0.204554, Vy: 0.964347time20.18
x: 4.32309, y: -0.834013Vx: 0.204554, Vy: 0.964347time20.19
x: 4.32514, y: -0.824369Vx: 0.204554, Vy: 0.964347time20.2
x: 4.32718, y: -0.814726Vx: 0.204554, Vy: 0.964347time20.21
x: 4.32923, y: -0.805082Vx: 0.204554, Vy: 0.964347time20.22
x: 4.33127, y: -0.795439Vx: 0.204554, Vy: 0.964347time20.23
x: 4.33332, y: -0.785795Vx: 0.204554, Vy: 0.964347time20.24
x: 4.33537, y: -0.776152Vx: 0.204554, Vy: 0.964347time20.25
x: 4.33741, y: -0.766508Vx: 0.204554, Vy: 0.964347time20.26
x: 4.33946, y: -0.756865Vx: 0.204554, Vy: 0.964347time20.27
x: 4.3415, y: -0.747221Vx: 0.204554, Vy: 0.964347time20.28
x: 4.34355, y: -0.737578Vx: 0.204554, Vy: 0.964347time20.29
x: 4.34559, y: -0.727934Vx: 0.204554, Vy: 0.964347time20.3
x: 4.34764, y: -0.718291Vx: 0.204554, Vy: 0.964347time20.31
x: 4.34968, y: -0.708648Vx: 0.204554, Vy: 0.964347time20.32
x: 4.35173, y: -0.699004Vx: 0.204554, Vy: 0.964347time20.33
